Detection Date,Detection Date,Latitude,Longitude,Lab Status,Detection Num,labels,Detection Normal,Notes,year,month,Num
2020-09-14,2020-09-14,47.856054,-122.250141,Negative ID,737682.0,0,0.26930234317765595,"Although seen from inside the apartment, but the wasp is huge (~2.5 - 3 inches) and is constantly wailing it’s tail side (similar to honey bee). The size and wailing of tail confirms that it’s a giant hornet",2020,9,207
2020-09-14,2020-09-14,48.29181,-122.54416,Unverified,737682.0,3,0.26930234317765595,"Sighting at 245 pm a Asian hornet approximately 2 inches long, orange, yellow, and black in color. Did not attempt to catch",2020,9,123
2020-09-14,2020-09-14,47.036786,-122.835437,Unverified,737682.0,3,0.26930234317765595,"It landed on my screen door and then flew off. Sounded like a hummingbird, and was about 1 1/3 inches (3.5 cm)",2020,9,110
2020-09-14,2020-09-14,47.62984,-120.68945,Negative ID,737682.0,0,0.26930234317765595,Wasp is dead and looks like it has been for a while.,2020,9,52
2020-09-15,2020-09-15,47.420229,-122.010821,Negative ID,737683.0,0,0.2722824810697309, ,2020,9,1
2020-09-14,2020-09-14,47.423653,-122.15307,Negative ID,737682.0,0,0.26930234317765595,"Feeding on oregano, very defensive and came at me when I got too close",2020,9,70
2020-09-14,2020-09-14,47.048833,-122.859501,Negative ID,737682.0,0,0.26930234317765595,"This looked just like the pictures and I tried to get as close as I could. I'm terrified of bees, it was about 2 inches long, big eyes and the same color as the pictured with a very prominent stinger",2020,9,199
2020-09-15,2020-09-15,48.662605,-122.496247,Negative ID,737683.0,0,0.2722824810697309,"Pressure washing the deck and this thing popped up.  Hadn't seen anything like this before.  Probably not an Asian Hornet, but .....",2020,9,132
2020-09-15,2020-09-15,48.75817,-122.42294,Negative ID,737683.0,0,0.2722824810697309,I have an insect that I h e trapped in myHouse on lake whatcom. The insect is 1.5-2.5 inches long. It is a strange looking insect and thought I’d upload images just in case. Doesn’t seem to be anything alarming but thought it’d be best to try and i,2020,9,248
2020-09-15,2020-09-15,48.545776,-122.220749,Negative ID,737683.0,0,0.2722824810697309, ,2020,9,1
2020-09-15,2020-09-15,46.90791,-122.641612,Unverified,737683.0,3,0.2722824810697309,I live at . I came home from work and went to throw away some trash in the trash can beside my door to my trailer which is next to my chimney and it was sitting on my chimney. It flew at me and I ducked away from it and I ran back about 15 feet or so to,2020,9,253
2020-09-15,2020-09-15,47.610664,-122.643073,Negative ID,737683.0,0,0.2722824810697309,Caught this today at my house,2020,9,29
2020-09-15,2020-09-15,48.47514,-122.33559,Unverified,737683.0,3,0.2722824810697309,They were seen in Autozone in Burlington Washington when I was unloading the truck.,2020,9,83
2020-09-15,2020-09-15,48.21928,-122.53109,Negative ID,737683.0,0,0.2722824810697309,Large mostly black wasp like insect noted on firewood pile.,2020,9,59
2020-09-15,2020-09-15,48.02234,-122.58707,Unverified,737683.0,3,0.2722824810697309,Compared this trapped hornet to photos - looks exactly like one.,2020,9,64
2020-09-15,2020-09-15,48.527389,-122.21174,Unverified,737683.0,3,0.2722824810697309,"It was a reddish/brownish/yellowish wasp type of flying bug. It was about 3 inches long, and it's stinger was about half an inch. I saw it in Sedro Woolley, WA. I wasn't able to take a picture.",2020,9,193
2020-09-15,2020-09-15,47.389967,-122.221749,Negative ID,737683.0,0,0.2722824810697309,This is the second sighting in two days. We killed this one.,2020,9,60
2020-09-14,2020-09-14,47.114008,-122.091317,Negative ID,737682.0,0,0.26930234317765595,"Big huge stinger, dead at the neighbors",2020,9,39
2020-09-15,2020-09-15,47.679192,-117.261548,Unverified,737683.0,3,0.2722824810697309,spokane valley Washington... landed on coworker. Was not able to get picture but able to see it.. roughly 2in ling orange head,2020,9,126
2020-09-15,2020-09-15,47.4737,-123.83601000000002,Unverified,737683.0,3,0.2722824810697309,It was too quick to get a photo. We had just packed up our car in the campground parking lot and it buzzed. Unmistakeable orange color and incredible size. We spend a lot of time outdoors and we have never seen anything like this.,2020,9,230
2020-09-15,2020-09-15,47.550874,-122.383091,Unverified,737683.0,3,0.2722824810697309,Asian Hornet seen on 40th Ave By Juneau one singular flying around near ground,2020,9,78
2020-09-15,2020-09-15,47.674686,-122.393817,Negative ID,737683.0,0,0.2722824810697309,"Just saw this large wasp. Doesn't look like an Asian giant hornet, but it is larger than any wasp I've seen here. For reference, the metal rectangle at the base of the metal bird is 2 inches wide.",2020,9,196
2020-09-15,2020-09-15,47.835216,-122.3335,Negative ID,737683.0,0,0.2722824810697309,Solitary insect approx 1 1/2 inches long. Crawling on our deck.,2020,9,63
2020-09-15,2020-09-15,47.569685,-122.684991,Unverified,737683.0,3,0.2722824810697309,I saw the bee as I was waiting for a stop light to turn on Kitsap Way and it was in front of my car but I think i noticed it because the car in front of me was white and I realized what I saw. I could see the back and orange and it's pointy bottom.,2020,9,248
2020-09-15,2020-09-15,47.333987,-122.517619,Unverified,737683.0,3,0.2722824810697309,"Flew past me in my parking pad. It was, by far, the biggest bee I have ever seen. I live in a rural area. I think you should put traps around here.",2020,9,147
2020-09-15,2020-09-15,47.62984,-120.68945,Negative ID,737683.0,0,0.2722824810697309,"Not sure what kind of hornet it is but he is over an inch long..Caught got in large spider web,..I zapped him with the bug racket several times but only stunned him,..he is now residing in a jar",2020,9,194
2020-09-15,2020-09-15,48.53987,-122.97461,Negative ID,737683.0,0,0.2722824810697309,Found floating,2020,9,14
2020-09-15,2020-09-15,47.688399,-122.382883,Unverified,737683.0,3,0.2722824810697309,This is in my house… I’m not sure if it’s a giant hornet or if it’s just a large wasp but I have never seen anything like this before in my life it’s really terrifying,2020,9,167
2020-09-15,2020-09-15,48.177492,-122.526794,Unverified,737683.0,3,0.2722824810697309,"Was in garage caught in web, then gone",2020,9,38
2020-09-15,2020-09-15,48.298082,-121.524878,Unverified,737683.0,3,0.2722824810697309,"Huge stinger. Muggy afternoon, 72 degrees approx. first rain overnight since fires in our area.",2020,9,95
2020-09-15,2020-09-15,48.697131,-122.90696,Negative ID,737683.0,0,0.2722824810697309,"Was found near some plantings, I was able to swat it and capture it.  In Eastsound, on Orcas Island.",2020,9,100
2020-09-11,2020-09-11,47.520794,-122.39158,Unverified,737679.0,3,0.260361929501431,"This was small if it was a giant hornet, since it was probably half an inch. It looked different than a wasp though. Seen on my lawn. Tried to attach the photo I took, but I can't tell if it's attached",2020,9,201
2020-09-16,2020-09-16,47.58793,-122.12878,Unverified,737684.0,3,0.2752626189618059, ,2020,9,1
2020-09-16,2020-09-16,47.67596,-122.278612,Negative ID,737684.0,0,0.2752626189618059,"Pretty certain this is a bald face hornet, I'd say 1.5 inches long",2020,9,66
2020-09-16,2020-09-16,48.026787,-117.60684,Negative ID,737684.0,0,0.2752626189618059,Found this at loon lake,2020,9,23
2020-09-16,2020-09-16,48.94817800000001,-122.434531,Negative ID,737684.0,0,0.2752626189618059, ,2020,9,1
2020-09-15,2020-09-15,48.030588,-122.678206,Unverified,737683.0,3,0.2722824810697309,I'm  fairly familiar with the hornets and wasps commonly in Washington state. But this was big!,2020,9,95
2020-09-16,2020-09-16,47.042054,-122.943327,Unverified,737684.0,3,0.2752626189618059,flew into my apartment. Made a quick run to my bedroom to stay safe?,2020,9,68
2020-09-15,2020-09-15,48.457532,-122.553101,Unverified,737683.0,3,0.2722824810697309,I thought it was a pigeon hornet at first so went outside to investigate. But it had yellowish lines on the abdomen. Biggest flying insect I've seen.,2020,9,149
2020-09-16,2020-09-16,47.328,-122.58008999999998,Unverified,737684.0,3,0.2752626189618059,Jody called USDA-NRCS to report possible nest in her carport in Gig Harbor. She is disabled and her message did not provide an address.,2020,9,135
2020-09-15,2020-09-15,48.14047,-122.59477,Negative ID,737683.0,0,0.2722824810697309,"It's almost 2"" long.",2020,9,20
2020-09-16,2020-09-16,47.120218,-122.190379,Negative ID,737684.0,0,0.2752626189618059, ,2020,9,1
2020-09-15,2020-09-15,47.397888,-122.624318,Unverified,737683.0,3,0.2722824810697309,"This was a 2 1/2 - 3 inch Asian hornet. It was close to an inch thick. It had a very large stinger. It was attempting to enter the garbage can. Over the last 2 months, my partner threw away raw oysters which rotted for a week. Also, he threw a dead rat i",2020,9,254
2020-09-16,2020-09-16,48.09914000000001,-123.43533,Negative ID,737684.0,0,0.2752626189618059,Unsure if it’s indeed an Asian hornet but it’s about 1.5” in length. I Saw it flying and smacked it out of the air with a shovel.,2020,9,129
2020-09-16,2020-09-16,47.859928,-121.826303,Negative ID,737684.0,0,0.2752626189618059,burrowing in sand/dirt cracks of curb of sidewalk outside front door of business,2020,9,80
2020-09-16,2020-09-16,48.221375,-122.688451,Unverified,737684.0,3,0.2752626189618059,Confident sighting for getting to examine it for 30 seconds. Eating pollen from flowers with other bees(honeybees). 3-4 times the honeybee size and looked similar to photos ive seen on the news. Did not look like a wasp/hornet/yellow. Type of bee ive nev,2020,9,254
2020-09-16,2020-09-16,47.594694,-122.136519,Unverified,737684.0,3,0.2752626189618059,Pretty sure it was an Asian Giant Hornet I just saw attacking a honey bee in my backyard.  It was at least 3 or 4 times the size of the little bee and it had a fat body.  It was big enough to make a loud noise when it flew into the window.,2020,9,239
2020-09-16,2020-09-16,48.28902,-122.54978,Negative ID,737684.0,0,0.2752626189618059,Flew right at me wanting to attack,2020,9,34
2020-09-16,2020-09-16,47.072269,-122.39937,Unverified,737684.0,3,0.2752626189618059,About 2 inches long. Heading N. By NW. Moving too fast for me to get a picture.,2020,9,79
2020-09-16,2020-09-16,47.704903,-122.366151,Unverified,737684.0,3,0.2752626189618059,Saw the hornet flying around a few times.,2020,9,41
2020-09-11,2020-09-11,48.63337,-122.471955,Unverified,737679.0,3,0.260361929501431,"Dogfish Beach, (Please note this is a nude beach) Visually spotted what is believed to be the Giant Asian Hornet. On Friday at least 4 of them",2020,9,142
2020-09-16,2020-09-16,48.853501,-122.613918,Unverified,737684.0,3,0.2752626189618059,"I think this was most probably a Great Golden Digger Wasp, but it was as large as they come - just over an inch, and it seemed to have a little more yellow, so I wanted you to know.It was right in front of my front door, so I'm concerned.I had never seen",2020,9,254
2020-09-16,2020-09-16,48.93758,-122.482884,Negative ID,737684.0,0,0.2752626189618059,Animal was tired and easy to trap.,2020,9,34
2020-09-09,2020-09-09,46.98686,-124.16696,Negative ID,737677.0,0,0.254401653717281,This hornet was very aggressive.,2020,9,32
2020-09-16,2020-09-16,48.00777,-122.56155,Unverified,737684.0,3,0.2752626189618059,Saw at least one yesterday and at least one today. Flying aggressively at and around people,2020,9,91
2020-09-16,2020-09-16,48.10739,-122.4382,Negative ID,737684.0,0,0.2752626189618059,Flew past me and landed on a tree in my yard.it is approximately 2” long.,2020,9,73
2020-09-16,2020-09-16,48.108282,-123.096575,Unverified,737684.0,3,0.2752626189618059,Sept. 16,2020,9,8
2020-09-16,2020-09-16,47.865911,-121.986893,Negative ID,737684.0,0,0.2752626189618059, ,2020,9,1
2020-09-15,2020-09-15,48.00016,-122.207935,Unverified,737683.0,3,0.2722824810697309,I didn’t want to get close enough to photo. The hornet I saw was at least 2 inches long and very wide . It was in the breezeway near the hospital parking garage roof at Providence Colby Campus .,2020,9,194
2020-09-17,2020-09-17,48.379831,-122.524292,Unverified,737685.0,3,0.2782427568538809,"Was about the size of an adult index finger, got aggressive from a leaf blower disturbing it, long slender wings, black think body flew away before photo could be taken or before it could be killed",2020,9,197
2020-08-19,2020-08-19,48.22923400000001,-122.045792,Unverified,737656.0,3,0.1918187579837064,I’m a bee keeper that breeds queens and am attending University of Montana for master beekeeper.  Believe I saw one that landed on my apple tree in my Apiary.,2020,8,158
2020-09-13,2020-09-13,48.626077,-122.463971,Negative ID,737681.0,0,0.2663222052855809,Already called in but no response noticed. No news update. No return response. Check your charts for Dogfish Point in Skagit County. On the beach along the bench at the bottom of landscaped steps and a stone bench.,2020,9,214
2020-09-16,2020-09-16,47.566708,-122.224836,Unverified,737684.0,3,0.2752626189618059,"Two of us observed a dark orange large hornet approximately 2” long on an herb plant. I attempted to catch it, but it got away. No photo.",2020,9,137
2020-09-17,2020-09-17,48.708025,-122.464589,Negative ID,737685.0,0,0.2782427568538809, ,2020,9,1
2020-09-17,2020-09-17,47.942823,-122.262684,Negative ID,737685.0,0,0.2782427568538809,"I have it in a baggie, found it dead",2020,9,36
2020-09-08,2020-09-08,47.471772,-122.348581,Unverified,737676.0,3,0.25142151582520605,This Hornet was resting on my asphalt driveway. It had a leaf piece about the size of a nickel in it's claws. It flew straight up to about three feet then flew away carrying the leaf piece gripping the edges of the leaf. It held the leaf parallel to it's,2020,9,254
2020-09-17,2020-09-17,47.159153,-122.521804,Unverified,737685.0,3,0.2782427568538809,"The hornet flew in our open back door. It was about 1.5 inches long or more with a black thorax, larger than any bee or hornet I have seen before. We brushed it out of the house.  We were a bit startled and did not capture a photograph.",2020,9,236
2020-09-17,2020-09-17,48.891767,-122.470845,Negative ID,737685.0,0,0.2782427568538809, ,2020,9,1
2020-09-17,2020-09-17,47.996204,-121.912459,Negative ID,737685.0,0,0.2782427568538809,"I sent an alert earlier from my phone and did not have an image at that time.  This one was sent to me.  They said it was about 1.5"" long, and made a clearly audible sound as it fly past them prior to taking the attached picture.",2020,9,229
2020-09-18,2020-09-18,47.860657,-122.317834,Negative ID,737686.0,0,0.28122289474595585,giant bee landed near me.  I stepped on it.,2020,9,43
2020-09-18,2020-09-18,47.001914,-122.79488899999998,Negative ID,737686.0,0,0.28122289474595585,1.5 in to 2 in long,2020,9,19
2020-09-18,2020-09-18,48.758174,-122.482435,Negative ID,737686.0,0,0.28122289474595585,Found dead on my deck. My downstairs neighbor found one and killed it. There at least two dead ones in my neighborhood.,2020,9,119
2020-09-18,2020-09-18,47.990068,-122.026328,Negative ID,737686.0,0,0.28122289474595585,Bee was dead on driveway.  We have Japanese Knotweed in this area that we've been battling with for years.,2020,9,106
2020-09-17,2020-09-17,47.327612,-122.261503,Unverified,737685.0,3,0.2782427568538809,Large hornet flew in back door and landed near skylight.  Very big/heavy. Made a distinctive buzzing noise. Tried to catch it but it flew back out the door before I could. Compared to images on google and looks very similar- about 1.5” - biggest bee I,2020,9,251
2020-09-18,2020-09-18,47.198801,-122.362884,Unverified,737686.0,3,0.28122289474595585,A asian giant hornet flew into my home. I didn't get a picture but was able to get it out of my home. (I didn't realize that this is what it was) it was very large and when looked at it closer had yellow markings similar to a bees but more black then yel,2020,9,254
2020-09-18,2020-09-18,47.012608,-122.995176,Negative ID,737686.0,0,0.28122289474595585,"I bagged this hornet on September 16, 2020",2020,9,42
2020-09-18,2020-09-18,47.65704,-122.41819,Unverified,737686.0,3,0.28122289474595585,Could not get a picture because it flew away but I think we just saw one of these at Discovery Park in Magnolia.,2020,9,112
2020-09-18,2020-09-18,47.482943,-122.322921,Negative ID,737686.0,0,0.28122289474595585,may be bald-faced hornet. More white than yellow. Very big.,2020,9,59
2020-09-18,2020-09-18,47.392169,-121.976509,Unverified,737686.0,3,0.28122289474595585,"We discovered this when we cut down a tree. We have seen the larger hornets on our property? Mostly Black, yellow head and legs were black and yellow. The one we saw was about an 1.75 inches long.",2020,9,196
2020-08-15,2020-08-15,46.62600000000001,-122.475,Unverified,737652.0,3,0.17989820641540644,"Large, loud hornet seen buzzing near our camp site. I’ve seen these hornets in Japan a few years back and this one looked identical.",2020,8,132
2020-09-19,2020-09-19,48.863719,-122.596859,Unverified,737687.0,3,0.2842030326380309,"Large, 1.5-2 inch, mostly black hornet with thin yellow/orange stripes on rear",2020,9,78
2020-09-18,2020-09-18,47.393155,-122.261483,Negative ID,737686.0,0,0.28122289474595585,This Hornet is trapped in between my glass door and screen door- It is Alive,2020,9,76
2020-09-18,2020-09-18,47.304564,-122.423195,Negative ID,737686.0,0,0.28122289474595585,Doesn't really match any photos. So here it is,2020,9,46
2020-09-19,2020-09-19,45.7307,-122.66698999999998,Negative ID,737687.0,0,0.2842030326380309,We found this gigantic bee dead in our yard.  Is this a murder hornet??,2020,9,71
2020-09-19,2020-09-19,48.904441,-122.750597,Negative ID,737687.0,0,0.2842030326380309,"Saw this on our driveway, squished it (but not enough to kill it), then trapped it in a candle.  It's about 1.5 inches long.",2020,9,124
2020-09-18,2020-09-18,47.62775,-122.306369,Negative ID,737686.0,0,0.28122289474595585,Found it in my office. Flew there my open window which faces my back yard.,2020,9,74
2020-09-19,2020-09-19,48.41004,-119.4894,Negative ID,737687.0,0,0.2842030326380309,i may have found a dead asian giant hornet in my pond.,2020,9,54
2020-09-19,2020-09-19,48.11766,-122.78191,Negative ID,737687.0,0,0.2842030326380309,Photo does not include the full body. It landed on my husband’s shoulder while he was helping a friend build a deck and the bottom part of the body fell off when he killed it.,2020,9,175
2020-09-19,2020-09-19,47.423837,-122.331329,Negative ID,737687.0,0,0.2842030326380309,"found in our house, biggest bee ive ever seen",2020,9,45
2020-09-19,2020-09-19,47.417115,-122.685531,Unverified,737687.0,3,0.2842030326380309,I killed a large wasp that is black an white an quit large,2020,9,58
2020-09-19,2020-09-19,48.022819,-122.517038,Unverified,737687.0,3,0.2842030326380309,Big hornet,2020,9,10
2020-09-20,2020-09-20,47.355411,-122.936154,Negative ID,737688.0,0,0.28718317053010584,Near belfair wa. Probably not this species but thought better safe than sorry. Please I’d and reply if possible,2020,9,111
2020-09-20,2020-09-20,47.672947,-122.388564,Negative ID,737688.0,0,0.28718317053010584,"I smashed it, so it is a bit crushed but there are many larvae too.  It is huge.  Maybe a Paper Wasp, but unsure.  What shall I do with them?",2020,9,141
2020-09-19,2020-09-19,48.99536,-122.75808,Unverified,737687.0,3,0.2842030326380309,we were on a nice drive on marine Drive near the whales.  We were heading tword the the round about next to the rawganic store. One passed directly in front of our car in the direction of Semiahmoo,2020,9,197
2020-09-10,2020-09-10,47.714412,-122.307948,Negative ID,737678.0,0,0.25738179160935604,This was in my Seattle garden,2020,9,29
2020-09-19,2020-09-19,48.865031,-122.680787,Unverified,737687.0,3,0.2842030326380309,"Fishing on lake terrell up by ferndale wa. Heard some ""big"" sounding buzzing in the reeds by a stump and caught sight of a huge wasp type insect.",2020,9,145
2020-09-11,2020-09-11,48.842831,-122.588425,Negative ID,737679.0,0,0.260361929501431,"I saw this insect on the beach of the nooksack River, it was huge, I thought it was a spider at first...",2020,9,104
2020-09-20,2020-09-20,47.491153,-121.716577,Unverified,737688.0,3,0.28718317053010584,Trapped in my DynaTrap. I kept the corpse. More photos available. Head crushed by the trap fan. Picture attached,2020,9,112
2020-09-20,2020-09-20,47.018177,-122.761756,Negative ID,737688.0,0,0.28718317053010584,I was moving my lawn when it flew at me I was able to catch it here is a pic,2020,9,76
2020-09-20,2020-09-20,47.574194,-122.166457,Negative ID,737688.0,0,0.28718317053010584, ,2020,9,1
2020-09-20,2020-09-20,47.2216,-120.69874,Unverified,737688.0,3,0.28718317053010584,We found a very large hornet. About 2 inches long with a very large stinger. About 1/2 to 3/4 inch long and fairly thick. The coloring was all black with thin yellow banding,2020,9,173
2020-09-20,2020-09-20,48.9429,-122.45078999999998,Negative ID,737688.0,0,0.28718317053010584,I stepped in it and put it in a ziplock bag,2020,9,43
2020-09-20,2020-09-20,47.664078,-117.203641,Negative ID,737688.0,0,0.28718317053010584,Kept trying to sting with very long stinger.,2020,9,44
2020-09-20,2020-09-20,47.53766,-122.16548,Negative ID,737688.0,0,0.28718317053010584, ,2020,9,1
2020-09-20,2020-09-20,48.46846,-122.33029,Negative ID,737688.0,0,0.28718317053010584, ,2020,9,1
2020-09-21,2020-09-21,48.51661,-122.18875,Negative ID,737689.0,0,0.2901633084221808,We caught it and have it in a jar and it's still alive,2020,9,54
2020-09-21,2020-09-21,48.033226,-122.596596,Unverified,737689.0,3,0.2901633084221808,"Found near our garage.  I think this is a Pigeon Tremex, but thought I'd best send a photo.  Never seen this insect before.",2020,9,123
2020-09-21,2020-09-21,45.686865,-122.680803,Unverified,737689.0,3,0.2901633084221808,"Darker in color, little yellow on body was seen. large in size (2.5-3” body length) tried to catch it, so large you could hear its wings when it was flying.",2020,9,156
2020-09-21,2020-09-21,48.5076,-122.81184,Unverified,737689.0,3,0.2901633084221808, ,2020,9,1
2020-09-21,2020-09-21,48.42374,-122.614829,Negative ID,737689.0,0,0.2901633084221808,We have it captured in a jar and we have no clue what it is.,2020,9,60
2020-09-21,2020-09-21,47.701707,-122.359622,Negative ID,737689.0,0,0.2901633084221808,This doesn't look as stocky as the Asian hornet pictures I've seen but thought I should report it just in case.  Quarter added for scale.,2020,9,137
2020-09-21,2020-09-21,46.18372,-123.05727,Negative ID,737689.0,0,0.2901633084221808,Was attracted to my porch light and kept running into the windows until I was finally able to catch it,2020,9,102
2020-10-20,2020-10-20,48.503398,-119.338305,Negative ID,737718.0,0,0.37658730729235534, ,2020,10,1
2020-09-21,2020-09-21,48.99415,-122.7535,Unverified,737689.0,3,0.2901633084221808,An unground nest that was ver active so I got away. Cant be certain of type but it is a good size hole in the ground.,2020,9,117
2020-09-21,2020-09-21,47.862709,-122.33108,Negative ID,737689.0,0,0.2901633084221808,laying on deck this morning.... has not moved for quite awhile,2020,9,62
2020-09-21,2020-09-21,47.998788,-122.541576,Negative ID,737689.0,0,0.2901633084221808,He is currently in a jar turned upside down on the cement. It's hard to get a good look at his back and face,2020,9,108
2020-09-21,2020-09-21,48.745049,-122.438803,Unverified,737689.0,3,0.2901633084221808,"very large, orange hornet, flew off before I could get a picture. at least 1.5 inches, very very loud buzzing, almost helicopter noises when it's wings flapped.",2020,9,160
2020-09-21,2020-09-21,47.853737,-122.009029,Unverified,737689.0,3,0.2901633084221808,I was watering my garden and saw a very large wasp land on the gravel path about 10 feet from me. It had an orange face and dark body with the rear tip of its body also orange. It was noticeably larger than the other wasps I’ve seen previously in the a,2020,9,252
2020-09-21,2020-09-21,48.757733,-122.418141,Unverified,737689.0,3,0.2901633084221808,"flying towards me, i swatted it to the ground and stepped on it.. its still alive inside of mason jar",2020,9,101
2020-09-21,2020-09-21,47.409924,-122.672139,Unverified,737689.0,3,0.2901633084221808,Saw a few of them in my spearmint in my garden they were near other bees as well.,2020,9,81
2020-09-22,2020-09-22,48.01479000000001,-122.06411,Negative ID,737690.0,0,0.2931434463142558,We have never seen this type of bug in our back yard before,2020,9,59
2020-09-22,2020-09-22,47.036483,-122.820493,Negative ID,737690.0,0,0.2931434463142558,"Believe we killed a murder hornet at the City of Lacey fuel station on College Street in Lacey, WA. We have it at the Lacey Fire District #3 Headquarters at 1231 Franz Street SE",2020,9,177
2020-09-21,2020-09-21,47.571543,-122.615045,Negative ID,737689.0,0,0.2901633084221808,It was lodged between my headlight and bumper on my ford focus wagon,2020,9,68
2020-09-22,2020-09-22,47.44126,-122.10639,Unverified,737690.0,3,0.2931434463142558,"Big wasp flew next too me 100% sure it was a murder hornet,",2020,9,59
2020-09-22,2020-09-22,47.660312,-122.27166,Unverified,737690.0,3,0.2931434463142558,"large yellow head, black thorax, and pulsating tail black and yellow striped",2020,9,76
2020-09-21,2020-09-21,47.50218,-122.16402,Unverified,737689.0,3,0.2901633084221808,"I’m 100% positive it was one, 2 inches long, HUGE butt, photo isn’t mine but a very similar reference. It hovered and then flew out of the slider to outdoors. My dog was sniffing around and Yes it could have been mistaken for something else but it wa",2020,9,250
2020-09-22,2020-09-22,48.11128,-122.56551,Unverified,737690.0,3,0.2931434463142558,Saw a suspicious insect a week ago. Visited here again today and saw the same type of insect. Largest hornet I have ever seen.,2020,9,126
2020-09-22,2020-09-22,47.234325,-122.415417,Negative ID,737690.0,0,0.2931434463142558,Large with orange and black stripes. Huge long wings. Loves my dahlias and tomatoes.,2020,9,84
2020-09-22,2020-09-22,47.622094,-122.335149,Unverified,737690.0,3,0.2931434463142558,Hornet sighted outside of 5th story window.  Attempted to come in through window,2020,9,80
2020-09-19,2020-09-19,48.59566,-122.8124,Negative ID,737687.0,0,0.2842030326380309,Obstruction island San Juan’s,2020,9,29
2020-09-23,2020-09-23,47.912057,-122.282362,Unverified,737691.0,3,0.2961235842063308,At Boeing Everett Flightline at 4:00 pm.  Could not see it's face as it had its back to me but definitely a large bee the size of my little finger with reddish wings. Was about 6 feet away from me. Tried to get closer several times but it kept flying awa,2020,9,254
2020-09-22,2020-09-22,47.8768,-122.21611,Unverified,737690.0,3,0.2931434463142558,it fits the description perfectly and I killed it inside my house. The body was swept down the patio. I can look for it tomorrow.,2020,9,129
2020-09-23,2020-09-23,48.868684,-122.624094,Negative ID,737691.0,0,0.2961235842063308, ,2020,9,1
2020-12-20,2020-12-20,47.62984,-120.68945,Unverified,737779.0,3,0.5583757187089293,This hornet stung me as I stepped near him on the ground.  I watched him go under a space in the concrete of our driveway and observed other hornet activity in and out of this.  I didn’t take a photo of the very large hornet.  My doctor said this was t,2020,12,252
2020-09-19,2020-09-19,45.64048,-122.624006,Unverified,737687.0,3,0.2842030326380309,This hornet was big. Its length was from the tip of my pointer finger to a little bit past my knuckle. The hornet was not skinny. I did not take a picture of it because I was not about ready to get stung by it. I just could not believe how big it was. It,2020,9,254
2020-09-08,2020-09-08,47.876131,-121.875973,Unverified,737676.0,3,0.25142151582520605,didnt get picture but very large larger the a big bumble bee south everett just east of 128th and I5,2020,9,100
2020-09-24,2020-09-24,48.095955,-123.795088,Negative ID,737692.0,0,0.2991037220984057, ,2020,9,1
2020-09-02,2020-09-02,47.45491,-123.21583,Unverified,737670.0,3,0.2335406884727561,While chopping wood at our cabin at Lake Cushman I saw a very large ‘insect’ with a large stinger. I panicked and struck it and proceeded to stomp it into the dirt. Proceeded to stomp on it until demolished. It didn’t occur to me at the time to tak,2020,9,248
2020-09-12,2020-09-12,47.218766,-123.030107,Unverified,737680.0,3,0.263342067393506,"I spotted one while I was chopping wood.  I commented on it later that night, saying I say big ass hornet and that i think it was a queen.   Never having seen either one.  I am sure it was one unless like I said , our native queen Hornets are a close loo",2020,9,254
2020-09-23,2020-09-23,47.89683,-122.306863,Unverified,737691.0,3,0.2961235842063308,I didn't have my camera. It had bright orange head and bands on it's body. About the size of a wasp.  Day at community garden at Harbor pointe Blvd. Mukilteo WA. It grabbed my attention since I have never seen a wasp that bright orange.,2020,9,236
2020-09-22,2020-09-22,47.894368,-122.161039,Negative ID,737690.0,0,0.2931434463142558,Saw the insect borrowing into one of holes in one of my neighbors yard. It did fly away after checking out a few spots,2020,9,118
2020-09-10,2020-09-10,48.44686,-122.884521,Unverified,737678.0,3,0.25738179160935604,"During outdoor meeting with contractor a large bee buzzed the two of us.  We both commented on the size of the bee.  It was easily 2-inches long.  It flew at us, between us, and then flew away.  It was only a momentary sighting.",2020,9,228
2020-08-08,2020-08-08,47.284902,-122.366577,Negative ID,737645.0,0,0.15903724117088155,Looks like a young one and was very slow,2020,8,40
2020-09-24,2020-09-24,48.57380300000001,-123.052183,Negative ID,737692.0,0,0.2991037220984057,"Don’t believe it is an asian hornet, but can’t identify it.",2020,9,59
2020-08-30,2020-08-30,47.99491,-122.50952,Unverified,737667.0,3,0.2246002747965312,Huge bees. Want to confirm and learn how to elimate.,2020,8,52
2020-09-19,2020-09-19,48.445838,-122.638049,Unverified,737687.0,3,0.2842030326380309,"The insect was about a inch long with an orange head and stripes. It few between us, and circled us slowly before flying away.",2020,9,126
2020-09-24,2020-09-24,48.121972,-122.318962,Negative ID,737692.0,0,0.2991037220984057,He was flying very fast at my mom and I. He was almost the size of my pinky.,2020,9,76
2020-09-24,2020-09-24,46.841351,-122.392016,Negative ID,737692.0,0,0.2991037220984057, ,2020,9,1
2020-09-24,2020-09-24,48.309185,-122.644602,Unverified,737692.0,3,0.2991037220984057, ,2020,9,1
2020-09-24,2020-09-24,48.848425,-122.593445,Negative ID,737692.0,0,0.2991037220984057,Not sure if this is a bald faced hornet but its huge!!,2020,9,54
2020-05-08,2020-05-08,47.59716,-122.618465,Negative ID,737553.0,0,-0.1151354449000169,This was caught by my Ring doorbell.,2020,5,36
